revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
33482.98959276936,8544.745145336496,15102.262628032111,263.8870997939573,15735.395765936184,0.0
34239.936430849935,9150.822503256486,14864.595536657478,252.87764070403148,11575.117376440114,0.0
35895.02540312948,8752.920993765063,15075.993807799363,258.7698416557956,10343.945507299153,0.0
36765.79319933943,8536.961781243654,15068.613171768304,267.203122410484,6155.2771248471445,0.0
36991.27776081245,8474.345488242532,15094.894383013307,258.97622402632953,4603.169382770697,0.0
38723.803359637386,9810.226664586706,16425.317012463744,287.78950311519935,3860.273028143248,0.0
39120.493129176575,9698.847003503624,16548.232907457685,296.6294425139208,3102.114684593771,0.0
39445.275599690554,9968.814625006198,17050.555362821367,287.9188982136001,2642.3362577392354,0.0
40117.92132941346,10530.416115870772,17697.21833501388,301.36519741869034,2744.700781395829,0.0
40082.65891892241,10666.849941816628,17814.63106850648,305.39063192545393,2830.3804509897204,0.0
40417.19701838186,10900.053639736843,18158.90182018112,307.2869812225718,2361.4536459164838,0.0
40495.57760439554,10960.840215646876,18517.83004645316,307.12943397992217,2372.075685304625,0.0
40730.86761772598,11170.050573517847,18723.601276406414,316.1706043553494,2438.1652811919666,0.0
40724.9586925325,10946.642851258888,18423.84719322844,315.9305987405064,2078.782760311775,0.0
40758.047097548195,11343.789351440704,18554.36206205772,318.1491386916197,1768.1398312786732,0.0
40954.82175633759,11137.714517967117,18313.802003615172,327.85508054122306,2002.5696407818216,0.0
40711.531278344264,11075.042243927392,18370.494988957365,316.8475284273007,1821.339926284755,0.0
41105.55191583587,11455.744689140725,18417.76049522918,334.08375772548686,2082.7059829373193,0.0
41176.047222606874,11364.889365712774,18759.365399688515,331.9197088625604,2198.9790434925826,0.0
41186.911778094865,11350.537026294345,18986.666400677594,329.9307274011442,2370.387091248873,0.0
41006.515064635656,11109.576600098562,18647.373863171742,322.04984355277537,1628.9568610997399,0.0
41040.07768773062,11268.466472477672,18781.83069675411,324.33412307263256,1902.0657568725107,0.0
41203.265718864386,11280.267476001958,18957.921741011916,329.8320446537349,2124.254643533254,0.0
40994.64583901993,11275.821761201254,18804.682378186782,322.4594566204278,2262.874280309919,0.0
41153.63301665021,11573.978174776312,18810.074883962414,329.58856071673125,1925.4730216577404,0.0
41365.270031074375,11546.366466272431,19061.0839191497,335.75372476556146,1825.3668910445836,0.0
41137.789724689144,11345.730130273523,19119.69195465254,325.0018888441834,1650.997996180285,0.0
41086.73750823625,11190.844316317287,18967.74862586143,322.71985101148255,1943.481974506089,0.0
41173.8890300446,11217.232083428447,18865.774132722843,326.83298796044306,1604.019719126615,0.0
41164.62189293849,11410.727614351641,18914.7050590276,326.37309483805944,1582.6371965771102,0.0
41124.590495914636,11333.595517833412,18930.180389929134,326.4540229657884,1910.7865858959426,0.0
41082.67946228654,11583.903359435748,19067.680979508074,324.64141226447794,1617.6199527068354,0.0
40989.24971549417,11176.673504446464,18784.74430072079,321.32173851176236,1471.6754822313553,0.0
41057.98749809309,11142.77479004978,19104.747458093214,321.79946899420366,1560.5331394709506,0.0
41004.80342478606,11442.711407734389,19079.093244105294,318.72813371904414,1349.0552470785333,0.0
41050.69635377513,11364.573338124288,18952.85723721833,321.6325959367281,1468.317792236951,0.0
40823.1128287686,11097.87960410359,18960.368598544952,311.5042356449167,1465.9626366246298,0.0
40960.26289436989,11336.235822145607,18990.97101213388,320.13810479499125,1345.0758771379885,0.0
40791.54388965412,10878.323558893742,18744.802372473336,311.3624796684656,1568.6967277656934,0.0
40967.282047461995,11185.03422536175,18907.875036262772,319.74617000734986,1324.458072078892,0.0
40959.00588197299,11346.85326678973,19080.52807835796,317.046139663565,1588.7146197198401,0.0
40805.738726722746,11163.952633776413,18897.895213751715,312.8670245299442,1848.7143448493969,0.0
40910.89252912578,11163.300392321296,18966.816337174012,316.031782641665,1360.3076246279634,0.0
40908.68698002362,11211.024319114887,18726.642471156694,321.14967231331485,1446.775189127629,0.0
40637.90037056953,10780.748247131633,18726.321202695868,304.75075295186144,1283.0400615194758,0.0
40888.39319166465,11175.559264590582,18770.414527637542,314.75725438270456,1451.432956719247,0.0
