revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
23798.337771048624,8356.156643226459,15586.372525410954,279.90899748757175,8443.246551919325,0.0
27248.636215006365,8693.161099751604,15586.372557514454,225.06306438660016,9066.218556042433,0.0
28222.797302433897,8544.131106967154,15586.372621351346,216.37262153653373,4292.507288783653,0.0
30238.926915399887,8552.349884951853,15586.372542687763,198.6470031196204,3885.3102745034435,0.0
30473.677947606728,8382.640073355211,15586.372601122399,163.10919537546786,2607.834965397692,0.0
30439.965856435083,8227.651944578782,15586.372566355783,132.03682805359654,2904.1277370997796,0.0
30454.643779271388,8215.249297819,15586.372486827133,127.00590834642907,2615.744264297897,0.0
30537.7422562207,8198.579240227937,15586.37262033432,116.24108718659025,2487.8967988708546,0.0
30475.68770527431,8145.293377426659,15586.372589266515,115.77721692535175,2851.821444540699,0.0
30460.680415382336,8166.9622895420725,15586.37260478382,117.4282841943393,2569.7923563994814,0.0
