revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
28891.729346300417,7503.652278294937,15586.372559590856,225.37447891554783,14364.093983787943,0.0
31137.199974627096,7959.028276618442,15586.37261669935,279.1301625043872,9674.071190856122,0.0
32150.653496371535,8212.002350614282,15586.372539088576,282.69282661704176,5566.477671210803,0.0
33670.1150710611,7821.2261262791935,15586.37256871152,278.7341810440445,3637.2349987397392,0.0
34087.99007677886,7915.206692041682,15586.372566137916,280.69241809740345,2493.648091909997,0.0
34451.312820468534,7774.320038460682,15586.372562146204,277.1253190506412,1876.3642315682625,0.0
34422.25525738356,7644.647262398096,15586.372555516178,269.6676538162633,1537.6228060821193,0.0
34784.38336401311,7663.640796586774,15586.372572980681,277.52759698962035,1639.5155456195287,0.0
34693.967155442355,7662.466790419293,15586.372588428587,271.7871280806418,1557.5851829881674,0.0
34759.79972371126,7698.999284730498,15586.372526211906,276.0246113646434,1487.6567125508757,0.0
