revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
26603.789135166633,7085.348741341323,18646.273928229824,10.93049262534538,20215.879834914944,0.0
35265.23701542767,8856.987457288706,18646.27399315438,268.510426913635,11091.615949472434,0.0
35168.514907085635,9145.765941854068,18646.27396964521,257.5103759813924,7530.986492711473,0.0
36757.28475591339,8619.119685083471,18646.273976834596,264.5764699082485,5593.348601043177,0.0
36665.64913078144,8384.198791949519,18646.273870118825,259.3313594001343,4464.560302689909,0.0
37320.69916770535,8321.959213617676,18646.27393278226,259.29523597007733,3325.6763311010013,0.0
37394.67889381948,8198.01087980259,18646.273955247903,257.30076321738943,2555.3313703550407,0.0
37488.59101482199,8086.092021432903,18646.27391314447,258.81071576173326,3259.6090007841485,0.0
37488.78631088363,8159.364492577869,18646.273976788958,261.0464230822787,2150.046510161466,0.0
37373.757467393254,8167.2340198982965,18646.273947546877,258.09284276986017,2638.444275966887,0.0
