revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
31966.065696594364,7443.232501115207,19124.383561643837,64.45300523211723,24027.04198299763,0.0
35571.640963029204,10517.658946222444,19124.383561643837,246.10557172058182,15168.048514322869,0.0
36792.23566772651,10777.323801733091,19124.383561643837,249.356287069047,11311.103765822445,0.0
38205.8058255111,10315.749291514121,19124.383561643837,250.9052088785713,8045.908726790494,0.0
38388.44683624156,10015.198047833646,19124.383561643837,248.90109376939074,5836.651460902108,0.0
38531.635975242185,9906.747195955528,19124.383561643837,242.76562609889018,4056.1639907952735,0.0
38620.73905328644,9714.782212002096,19124.383561643837,245.0831369520658,3706.6374646472473,0.0
38634.915316441475,9639.506668152986,19124.383561643837,243.4899029797773,2995.4585689995583,0.0
38750.02910045517,9799.082642202384,19124.383561643837,246.43019991084827,3753.7195482303364,0.0
38699.42910931644,9701.275459589833,19124.383561643837,245.5895208156203,3071.1251626614608,0.0
