revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
31810.383168604934,7503.785254274404,18571.01559927469,206.09229182740498,17840.884925759543,0.0
34885.33801015683,9409.247324915494,18715.888005670677,268.7843290046625,14056.185704487443,0.0
35188.30170790054,8809.56274791826,18334.24473908448,254.13622799448103,9602.14317824147,0.0
36346.61362478358,8316.443598222755,17901.92893272026,258.1479720238893,6487.3284527403985,0.0
36961.792395060664,8654.539125794743,18605.79669083141,256.96412552256623,4382.607047380622,0.0
38176.967176264225,9263.785348940837,19124.383561643837,281.11981729100836,3966.0540180504936,0.0
38744.165244989454,9762.378028127365,19124.383561643837,294.1969698834941,3391.9306213088607,0.0
38702.57900830781,9604.987326593096,19124.383561643837,307.77534816392483,3064.8782299673503,0.0
39070.46053511447,9869.917306433803,19124.383561643837,308.41610654928587,2618.462992498938,0.0
38923.41593988882,9801.51140014725,18997.077315095878,311.2473878794736,2911.0789110241067,0.0
38536.91153310012,9635.188899773342,18702.105101825437,308.6271872888103,2256.3728574215393,0.0
38934.65448719754,9777.956693308124,19022.347994102125,318.76279689720496,2436.626880073165,0.0
38965.525827763115,9700.966939683498,19124.383561643837,309.3045186982946,2207.609337215992,0.0
39245.01811693295,10112.381432053302,19124.383561643837,330.4876529069536,2161.6127322182383,0.0
39015.34523148722,9952.566835564781,19002.86178869865,322.5278257834767,2127.951759120457,0.0
38792.98430344672,9604.037540445108,19124.383561643837,305.1332571661438,1835.5014295394622,0.0
38860.415354282384,9670.041086294024,18940.83427537027,317.7839301269664,2508.1912702711384,0.0
39307.73921244918,9989.81370283673,19124.383561643837,330.1245765936737,1799.0035798178014,0.0
39146.93915090057,9819.553974497438,19124.383561643837,322.4569362075878,1690.5209052928506,0.0
39059.124941086135,9860.591511157392,19046.36378397159,320.33690364431646,1675.1235929365112,0.0
38973.81196798053,9678.211485542086,18994.71901030802,321.6835830289249,1905.8246756225715,0.0
38947.89300944805,9531.085196541138,19124.383561643837,314.00673985448026,2154.6219025027744,0.0
38880.57269589534,9727.185518529028,18939.29361092804,316.86386016297735,1740.9696841827479,0.0
39026.099951440476,9694.919097932287,19124.383561643837,321.2058631472023,1537.0494101472777,0.0
38742.654639632805,9686.58937663617,18659.27972123626,320.26665979328254,1326.7171227453775,0.0
39012.628184233654,9692.331588608433,19034.352020299277,324.55181674911876,1568.2449927035611,0.0
38589.71178166453,9383.057468670673,18640.364437576605,315.6541925200349,1613.9999933229021,0.0
38839.10580111275,9650.847845756136,18828.078834689353,318.88277983203244,1721.841190214441,0.0
39386.68029712553,9919.960460342254,19124.383561643837,332.7413051823739,1561.7944638164233,0.0
38780.67589276235,9570.823862804767,18906.762495403415,317.1973880923946,1406.9532926820698,0.0
