revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
31498.941002455456,8208.814728937095,18646.27397767251,173.29083333292348,19295.82414178229,0.0
34642.18119269411,8657.086221167967,18646.27396423041,250.67410758119564,12149.018043997068,0.0
35108.49548342955,9184.295402107242,18646.273948389837,256.59497952398635,9181.837831235547,0.0
36016.064995454515,8514.21421502531,18646.273932307024,253.75064133727233,6389.851525655378,0.0
36591.23524938074,8419.206226784336,18646.273951435345,256.7735240081656,4500.385183626224,0.0
37057.719986968776,8256.563240451489,18646.273983010953,258.0152247010987,3713.6843675968544,0.0
37262.2280893257,8231.744404565214,18646.273896759816,254.6552113122335,2556.970179208248,0.0
37329.54893808291,8040.386544633565,18646.273956931484,254.5915681397098,3154.985573568743,0.0
37464.645453980746,8273.70510968222,18646.273910908032,260.6930564335367,3157.0844757559703,0.0
37546.699431777,8211.485894274074,18646.273957775735,260.2337303853163,3248.0085763445813,0.0
