revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
33308.50785005474,8565.931971620517,18618.734536443426,247.78381285271004,16040.541427604367,0.0
34883.77314397815,7217.114167772883,18938.48972662995,244.0490087653008,10600.504403764773,0.0
35083.28304472248,7671.1221675977295,18306.425075640742,250.7959834781629,7828.620382719221,0.0
36182.30119069793,5901.477242803574,18728.98380169563,248.80720996073757,5986.0351364460475,0.0
36950.792339110034,5383.7973392590075,18841.738107529025,251.44468505652677,4268.305072519759,0.0
36918.783823869104,6843.114718528281,19124.383561643837,255.65914410234453,3845.561278963416,0.0
36053.61896204086,9140.17723061268,18849.374637453602,276.29057318026935,3133.94310053837,0.0
34704.006733259564,12208.665110398626,19124.383561643837,273.45853227216656,3414.685574741422,0.0
36673.30523517757,12230.712698582782,19007.087455759403,331.1753989353871,2817.1772901137792,0.0
36838.345169257715,13458.154029371763,19028.67690560874,346.65587060726057,2299.009246683662,0.0
36951.42404954088,13734.94598530472,18952.794425563377,348.36780646489683,1769.8081273847358,0.0
37214.98720624913,13763.260542126205,18889.14655957615,361.6323294843126,1858.7245158289275,0.0
36907.78520662638,13921.223544432109,18684.08731482615,359.7004984854528,1999.22890933165,0.0
36396.80805896907,14919.95286756168,18876.765428824532,364.5603945785301,1793.4375144826327,0.0
36786.07242659708,15020.993205603272,18497.920908666787,387.87161775593495,1426.0974239577602,0.0
37248.11055490532,15126.743778215607,18693.764319280435,413.03578575902173,1435.5321573449614,0.0
37260.401663608776,15136.09023475129,18664.980729767434,422.40765537433685,1266.0428618463761,0.0
36082.51405003866,17517.34966426295,18775.658524115097,407.8599226219633,1781.039004667824,0.0
36261.93521336705,16860.910337782283,18557.52676108162,410.9807104542556,1738.4432260731633,0.0
35065.523110727285,18772.686873122508,18759.828345039423,409.13927600258586,1731.0145076745155,0.0
35814.5178325559,18174.838811005906,19124.383561643837,419.33452534057307,1313.8839608918515,0.0
36382.01277705864,16504.283220518646,18810.729709020823,405.06461488513986,1579.8296794676978,0.0
36215.69319533648,18126.317869754545,19005.822167037808,432.365183029809,1511.3009656982238,0.0
36004.79475672035,18096.503715345894,18794.363889502536,420.15950007059865,1223.0837834225772,0.0
35722.492060936194,18162.15772238654,18580.87279609762,409.37138676765636,1422.5347530883134,0.0
36411.66580171396,16852.67440509927,18533.95054342352,420.7904003441254,1236.0154340140343,0.0
36534.398830197,16549.171572676012,18788.774984770913,405.3218648985107,1243.204907019685,0.0
36549.482865076025,16808.557186347833,18849.247256799925,419.83415724411014,1143.8782011559815,0.0
36458.498310481526,16994.805515684176,18720.95807427117,428.7212590310677,1108.5191770297963,0.0
36572.27084229604,17152.64871108849,19051.391595408713,429.98002785791664,1264.2842961304516,0.0
36625.54519184584,16419.55403733524,19124.383561643837,407.78412336945956,1439.7144997553376,0.0
36426.83327904496,16973.086262153924,18788.26084126034,431.91500463856687,1282.1347590568587,0.0
36509.07656612995,16650.82492558478,19082.06198759822,414.52758186989195,1205.4304821215026,0.0
36696.57369361291,16411.02166744347,18936.876696551815,420.69147615808544,1450.4902556278998,0.0
36472.181037915085,16902.80944599635,19124.383561643837,430.0709364616554,1465.0379123941418,0.0
36507.678670842535,16901.146463498608,19015.583953510624,424.307565457453,1141.19698260401,0.0
36503.71157138426,16952.93255854218,19124.383561643837,414.1468329624719,1070.369204359638,0.0
35790.575384087555,18288.123019106504,18720.158516117546,436.1768985662857,1376.3821187984486,0.0
36507.5094754752,17079.615859940423,19043.570752242234,417.1824503813467,1108.793773802326,0.0
40544.01509442278,6145.1438283280895,18841.726911742535,424.09815659171807,826.6279609223807,0.0
40503.408659493645,5783.39912563592,19124.383561643837,401.01406529434746,905.0714857376935,0.0
40060.62261415606,5665.286563830674,19093.371455013712,391.78087650887426,945.2916554887692,0.0
39811.33716169574,5868.811139543073,18840.490610288416,393.2218239385792,972.1477613696251,0.0
39308.404386152135,5591.023160736165,18523.25899746881,381.51860892377294,725.1152202715235,0.0
39712.08403089407,5702.441361176252,18994.348169563236,387.8413494551604,845.3838326586724,0.0
39811.645445315655,5631.627474473987,19124.383561643837,392.2804370430532,737.2991073065092,0.0
39538.35052491243,5576.4672455281,18807.542557496516,391.9309721720895,801.9417395878891,0.0
39522.586809330496,5456.034189754265,19018.64555705729,377.743674623736,969.3173341665051,0.0
39466.481355253476,5462.152876265809,18989.020005840444,381.5843637344023,1088.6556925721784,0.0
39219.59167751606,5155.724894439954,19109.516889036804,368.9114290333444,936.1367317780187,0.0
39088.934487886174,5047.5129332517145,19092.690463476603,354.8884273967377,814.0336089164102,0.0
38622.693628337234,5003.797994821154,18726.16941483944,352.77544656970565,829.5753067900196,0.0
39144.64179245258,5062.699166951666,19124.383561643837,358.3992780397318,983.3265061411856,0.0
39106.07589704582,5025.071963714024,19124.383561643837,357.272960658101,1080.1326723152386,0.0
39014.18044366782,4928.789865175127,19124.383561643837,354.1257811580872,832.3891287997312,0.0
38918.00475204518,4958.2849441527,19042.642075539134,348.9885507734621,868.4693288379539,0.0
38677.575294837916,4889.252721575152,18984.087347876004,343.9268002766145,882.8624675765079,0.0
38362.06859511158,4795.418140416908,18843.05636086291,340.89339860174096,942.2791613822973,0.0
38654.595175441405,4796.5877500448805,19093.07152463463,334.8655421400688,802.6995911434661,0.0
38895.305653656695,4829.965913083513,19124.383561643837,347.8058313194614,597.5214993255416,0.0
38682.311841368646,4773.245912313953,19124.383561643837,337.37588708704374,836.8971005607297,0.0
38768.49615753848,4792.991856923024,19124.383561643837,339.4105396267202,800.0367715740981,0.0
38479.95473038041,4719.227294629658,18934.08094688884,335.9455188571196,716.361315122627,0.0
38538.12107690455,4728.367893277064,18942.08609484388,338.64803072734327,733.4397268845031,0.0
38609.95248065447,4630.765305563511,19124.383561643837,329.7755491057812,805.5454369348283,0.0
38713.13787340003,4714.863657271589,19124.383561643837,329.8275879665175,639.8032852332666,0.0
38320.9150798477,4637.828064766016,18944.43908191119,325.04267065000477,854.7611540526722,0.0
38693.43285299627,4680.671836074365,19124.383561643837,327.24925855262916,726.7671338831532,0.0
38595.3486391,4676.855786599533,19124.383561643837,328.7208236859362,670.9352755724605,0.0
38409.54574386575,4747.19846343554,18782.934700465365,329.2338825756312,927.7850662344588,0.0
38227.903350354085,4649.5909675435,18619.00582339456,331.2895753622506,687.0425535868594,0.0
38078.8105056125,4616.215442278706,18621.34630842635,319.78044944798165,584.8709069897383,0.0
38512.427652915314,4645.686531601642,18941.069958901946,329.34709772104753,608.5087361893437,0.0
38890.077915104106,4709.483098823937,19124.383561643837,332.30197371668504,870.8340850437844,0.0
38471.3370973525,4755.212954502831,18909.170770240893,333.2497996973089,998.693929880413,0.0
38217.80436551106,4592.753283284567,18751.886513567904,322.7156713568237,532.3882312037813,0.0
38599.30923372267,4605.4505825307315,19124.383561643837,327.66492447747055,893.4913470090459,0.0
38650.786209041646,4776.870122158312,19094.475707403748,334.2049080998139,1036.5450908460073,0.0
38604.691963281795,4889.2452716214375,18816.268268615608,338.33988118362436,961.1172320091251,0.0
38656.43443207541,4703.106313103367,19124.383561643837,331.15859821428273,720.0466011478155,0.0
38424.411902379536,4602.676351322287,19009.5361519768,332.41870424676074,739.543409017034,0.0
38025.51304563602,4672.535418207274,18492.80902235874,327.63240702100614,661.9306205270751,0.0
38266.481449526174,4563.642071975498,18609.845705707554,321.8528577897435,712.3080344138924,0.0
38547.314505213435,4665.820286068544,18966.056787751553,328.52977783676533,773.8543920706263,0.0
38401.6530827755,4610.874294147616,18899.545418803686,332.1247709862825,631.3523269596951,0.0
38761.29432034698,4871.589748807087,18999.535075707394,340.2112889076846,739.8758407351174,0.0
38601.62572456198,4784.9998912198525,18932.973950070384,341.09217705576697,634.1808256309671,0.0
38393.63345573709,4669.166757608994,18982.852052921833,329.2485500510543,765.9257324130076,0.0
38455.616353462625,4633.9527374969575,18989.194483366726,324.9726404445536,747.1788204149007,0.0
38515.10355128616,4597.3213311937325,19103.355049330843,325.70523252151276,848.9805156727319,0.0
38763.78038986335,4705.535038268367,19124.383561643837,334.32396668935695,805.4757723409139,0.0
38501.64775857871,4779.4015661167705,18887.02674590371,332.0328432071011,860.666886439389,0.0
38445.75856631464,4665.299162069073,19124.383561643837,320.54234833693454,751.2533896708262,0.0
38434.61221270994,4550.659258591279,19052.926661030644,321.383904882735,951.4559611039549,0.0
38557.45706923453,4805.441872338077,19063.858241042224,326.87627091551366,850.8975835857833,0.0
38617.43604174873,4711.540570709165,19004.96635328793,329.5752943677627,1040.4906948505045,0.0
38777.73605576865,4928.368453280406,19074.19353595664,340.7062888236217,691.3814162140309,0.0
38724.82128430826,4764.463128762034,19109.754345492296,332.69805117076504,805.2600033473017,0.0
39012.66884741536,4882.045784405899,19124.383561643837,335.2562126720701,697.8118860548792,0.0
38717.82128744566,4821.179062881756,19124.383561643837,333.3908892747593,705.8513717126322,0.0
38643.66760720172,4632.234774662229,19124.383561643837,327.52088408393143,868.0989165848484,0.0
38613.21380794241,4722.11203167422,19124.383561643837,322.92718798081677,616.9685214874006,0.0
38664.34807232686,4693.11117612401,19124.383561643837,329.60500944396136,900.8690580313089,0.0
38592.73979332821,4785.052698697655,18939.77344353693,332.9481278734535,730.3785071502338,0.0
38851.63251097705,4700.490078648856,19124.383561643837,329.1634469854766,767.7910181175902,0.0
38686.910008347346,4693.0121463692385,19124.383561643837,330.2867551519007,950.1969358691344,0.0
38419.08157166896,4651.425476991418,18959.82631981217,322.1280746747928,814.1683618211595,0.0
38975.614028888995,4846.297160336325,19124.383561643837,341.32345068006106,922.2551494311224,0.0
38588.51578976386,4572.030726728841,19089.009511918317,327.4332247355503,690.9126920382935,0.0
38618.77149872242,4877.145233695569,18947.54796633175,335.81055267416343,777.4597986711173,0.0
38061.29713868607,4510.617326901618,18519.929320846142,315.87242029798426,574.5219919044172,0.0
38442.85140500208,4616.649100206078,19124.383561643837,323.96825564428804,705.5696184154048,0.0
38559.5877273527,4746.806949880156,18970.258365676676,332.92255584541186,736.9932361459461,0.0
38347.92824373432,4655.904417152928,18838.174700569914,326.3460412394666,609.1839739210704,0.0
38824.38842586481,4708.675331990035,19124.383561643837,324.5504833467769,751.8503154782107,0.0
38470.4932240764,4777.657452527772,18676.08253895453,336.0120467664914,782.8255590117329,0.0
