revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
30625.358124560902,8124.524132011741,15028.348138883457,137.05318829428248,18433.8416013303,0.0
34716.70065572167,9283.11997535718,15116.12728140053,265.18568142221727,12591.696616076739,0.0
34768.493308544326,8740.34830861075,14970.298115203443,249.26846823725518,8265.423915391175,0.0
36286.317094358405,8267.712843801399,15016.57055059289,253.22570871460712,6719.059522042607,0.0
36932.83684230041,8663.32050214989,15056.592927736834,258.6289136659039,4493.243893012085,0.0
38660.06438195227,9306.981810073145,16563.24924858689,278.7990192151723,3574.8302296358306,0.0
39462.06182092908,10012.524167437668,17101.729294568155,289.4931278545323,3004.308431232099,0.0
39901.308174772385,10207.65001373727,17561.09774791544,298.5678805236552,2633.4103152591065,0.0
40306.86864946746,10704.420291422233,18337.658386435956,297.75512473171585,2402.3402869211377,0.0
40259.9902678236,10774.642432038612,18360.14154194223,297.92228056480985,2396.1269994803292,0.0
40263.519790441904,10664.705881141319,18451.500137400093,297.7254414488589,2314.6160898660437,0.0
40516.89027088427,10835.187959060679,18579.54096138209,302.8059357181079,2403.386809101803,0.0
40400.772281229634,10896.891144202767,19054.565319496123,295.5485391077542,2366.880893059977,0.0
40589.82751434296,11116.65043671446,18919.787334197685,309.2314526654486,1973.5084136349801,0.0
40430.269979817356,10767.931363371023,18710.10609422488,299.05517524730084,2232.798496695321,0.0
40028.543124490956,10628.80230095162,18946.83654387333,281.1554037990771,2120.1267103895852,0.0
40183.188037194566,10632.250824579058,18900.221737083022,290.13509423985505,2060.46123081979,0.0
40584.1233815288,11142.630418536422,19124.383561643837,301.9531517320849,1806.3825924717578,0.0
40280.05689263645,10778.516925465956,18947.41645569503,293.00161383508845,2356.1966271947645,0.0
40061.249624086886,10758.385657358194,18734.461230562905,286.549722774,2097.873394621788,0.0
40034.17018679686,10667.94664204594,18646.467650614075,284.43817122463247,1536.099019913462,0.0
39943.030937562595,10551.650145887677,18769.615177858657,279.05154338424165,1834.698605726863,0.0
40046.679261675505,10829.290741811485,18696.265788795656,286.4967321635888,2262.44383063807,0.0
39932.93098972378,10551.563743520372,18726.060623854606,280.72112613177904,1657.85209355455,0.0
39755.589275341816,10503.057402395756,18246.80948446043,276.6223701718593,1612.9774171649092,0.0
39895.95455080426,10620.695500327522,18681.232770022558,278.7319619840772,1786.1127078965417,0.0
39487.15398787822,10205.808561591366,18326.843041119806,265.6148067782108,1689.6306131121983,0.0
39396.233149749045,10362.15246759421,18670.24695435406,261.8454192168506,1963.7018016410552,0.0
39820.718299237735,10609.227531747272,19044.735556549676,274.9390313955649,1650.5344243018833,0.0
39359.371047653745,10316.891443736937,18711.421801513003,257.8135333111708,1652.8885142786967,0.0
39663.96117997177,10548.031610721764,18942.362255032498,268.8518147415058,2013.634535812787,0.0
39381.69306337954,10284.666447019174,18734.873084118994,259.0101440924505,1902.4003324907064,0.0
39324.55504152106,10133.96280578707,18457.869432893272,257.5076882871659,1606.3769882222823,0.0
39473.228230536566,10211.853122272,18531.78158939591,263.4513713332445,1492.7850405985932,0.0
39342.26035968186,10106.746513040163,18917.55306208844,256.25981353832094,1541.3693853706543,0.0
39300.90504363661,10262.590397199574,18895.070261556746,252.66814709611532,1638.8293897276717,0.0
39152.53088792154,10211.342154756872,18954.411668081706,249.5081120113369,1638.6980216650404,0.0
38917.388698023904,9871.204376275276,18551.70534074431,243.39714085418942,1362.2103254572148,0.0
39289.399690965096,10233.526126884632,19070.47393374409,252.06750340564577,1383.9698431534873,0.0
39307.459296439796,10275.823410097706,19124.383561643837,251.19951713688334,1445.5775286868352,0.0
38827.07240115611,9927.747551711112,19015.954586544955,233.5194303340211,1285.1982958585058,0.0
38926.431208719645,10103.307486733796,19014.004299678458,240.34924512951062,2011.3777638608644,0.0
38526.9423952354,9719.748525476145,18817.261420144576,229.31846171601634,1721.728746014726,0.0
38813.25446273882,9877.971692182871,18564.073942398438,239.10876618749003,1467.6123874045709,0.0
38889.6936308639,10250.374545767725,19124.383561643837,237.63242933463712,1737.6466160964335,0.0
38968.38038443142,10093.564850143784,18903.210502448906,240.52847014281755,1334.6005696028344,0.0
38732.78508419534,9917.689893036442,18801.699361039577,233.98042776969015,1882.867481152012,0.0
38878.58625728454,10111.50623124502,18969.89091152527,238.89493263505702,1431.5956577464194,0.0
38676.83294252504,10011.554267741654,19088.772362716703,230.7246015091591,1724.8393223172072,0.0
38931.848952833134,10194.140438647339,19092.832286040306,238.69942008785296,1386.0603850999823,0.0
38866.81134057094,10212.651779272923,18733.620757398054,237.95567201847564,1545.8822125336335,0.0
38506.060303876315,10139.009218562867,18806.50848465095,226.30239036351986,1261.0726452894658,0.0
38731.02057543253,10127.4241063619,18930.094826815082,231.30108076465453,1407.534697214908,0.0
38702.18837421973,10249.796143921601,19070.901874309257,229.41259199583536,1455.7043400873654,0.0
38325.9423815057,9833.75249658535,18963.15079947839,216.54447666776625,1326.8105829416997,0.0
38361.7659010308,9983.918942305296,19124.383561643837,218.1739010829546,1280.7925427441987,0.0
38222.69649928648,9759.065738435618,18927.435177550913,215.71906779341904,1510.1860038650493,0.0
38480.359206295376,10113.21731704653,19078.708362927046,222.82136975391415,1639.3175394936197,0.0
38035.530029628804,9884.187183639497,19119.87627991163,207.54900645268816,1415.9779837358901,0.0
38029.25779465207,9835.2718723635,18819.135172183876,207.41141932852446,1354.588481929305,0.0
37975.43203806819,9838.093099410602,18672.856751528256,207.3633565344356,1340.6116339251032,0.0
38131.056757523125,9840.847936160533,18490.04638178307,211.95440127822278,1095.3137128978215,0.0
37908.39157954922,9886.067140202647,18967.35064580511,201.87719318458758,1252.6131115324652,0.0
37761.22455660701,9741.166673946658,18928.324700376565,197.03184082319373,1416.8411937716335,0.0
37720.371126590646,9858.819310531617,19089.342745892507,196.8878386624213,1251.178782512681,0.0
37648.42539297757,9798.225399786594,18995.85285855768,194.5208241277323,1499.1777481132458,0.0
37628.37256675236,9788.045773533278,19124.383561643837,190.789884257307,1693.9024577175496,0.0
37800.274764172216,9718.699994738308,18920.84809470765,198.22029799984085,1499.7202566077694,0.0
37851.11761742653,9821.530878830032,19028.178247669755,199.79399221246308,1664.767713060392,0.0
37460.16727676153,9771.43087961071,19124.383561643837,188.31877722293285,1282.4005329714005,0.0
37299.05288318687,9565.110968975652,18920.858636647423,180.7934947301504,1281.4222641199638,0.0
37576.38619709519,9765.323591604452,18777.757860418104,189.3365674869051,1025.461129390309,0.0
37584.76422809305,9767.85044241356,18800.265599097802,191.9204974640995,1387.7399313170615,0.0
37475.52300085946,9664.020847666909,18834.042753554826,186.26221407420923,1080.4063905975668,0.0
37680.08820710953,9802.553501109665,18882.941526067774,195.66232805687088,1254.8397226443851,0.0
37413.12409975055,9687.237109747755,18780.245130433836,184.69494228919874,1215.612266500551,0.0
37422.70124753653,9731.06365819469,18815.16508703981,182.7764404315097,1320.4340753986105,0.0
37402.32220366127,9663.315771474001,18808.603942038873,182.2320775283686,1571.3952538487006,0.0
37536.81339207333,9663.02135957532,18709.197458048373,189.3040425437696,1581.5274547490549,0.0
37477.08073624582,9718.201306197334,18796.27574111083,183.99756714737285,1351.9221381429224,0.0
37090.610507545265,9558.472651280279,18833.88504144231,174.37166256769362,1512.8597691992495,0.0
37072.361865888844,9494.413768909837,18748.645479536593,173.02607585745434,1169.5792633024146,0.0
37014.95615110848,9384.026850281869,18447.739190708464,171.38245189680063,1168.5042292445141,0.0
37096.1884469241,9629.626640924776,19012.861889267937,172.40367590689766,977.4957941930369,0.0
37252.558015272254,9695.145386008744,18765.77353414282,178.49612049910425,1287.9523085654512,0.0
37095.8680140274,9728.774123208399,19067.919702615523,168.90683463305427,946.5136309109798,0.0
36884.80418981891,9674.104467393652,19120.848085541384,165.9297885344821,1220.1991495385441,0.0
36839.0287352551,9654.056231687806,19079.193239006916,163.22670796100542,1696.6318175793137,0.0
37082.75755597789,9660.648254191792,18957.533043890646,170.7306302732293,1689.9627928293125,0.0
36944.79425664045,9733.812029100172,18907.142646812215,164.4472719972107,1714.8594271526144,0.0
36915.14437416679,9721.579047228633,19098.42310694264,166.03635032962617,1109.4338463746512,0.0
36505.30806790079,9464.75297805524,18758.0427795696,151.88334243319315,1424.6292073910736,0.0
36849.074148877604,9839.616302858776,19124.383561643837,159.40112785554265,1237.9053923666004,0.0
