revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
32750.759835254517,8629.36580192594,15054.113809723995,234.33666148086962,17677.5152858284,0.0
33606.71012999613,8987.865230804735,14848.920006754599,254.05528500800358,12492.952447585774,0.0
34415.88679964558,8448.354347210252,14776.330811467353,238.77885438924764,9355.841315780322,0.0
36073.75505770792,8392.871119308704,14850.597458275302,248.81940416280943,6208.666393921007,0.0
36257.36400980247,8025.623374516725,14849.618195601734,244.46505071315494,4160.746007356976,0.0
38894.28093064861,9639.863583071336,16174.727055392917,290.4758691615712,4156.126497136432,0.0
39402.64427286604,10092.841596094508,16671.292724292554,305.1361662135222,3012.2140425907833,0.0
39802.737395253534,10042.570639280499,17257.481053719195,296.83319645219746,2858.653983901798,0.0
40083.5216761312,10416.7610980752,17225.410690369445,309.8624636888499,2418.124547004252,0.0
40028.289277038166,10391.007824669423,17563.58675690329,305.2726185938727,2089.866234492976,0.0
40240.14946588035,10501.05663320746,17931.703911954082,300.6666837884811,1948.0537886515688,0.0
39744.171839760216,10153.339179908371,17744.183596037474,285.4174154054028,1773.2778538132509,0.0
40134.321082243674,10606.380034423364,18166.347004217037,296.39229498924897,2018.6685909534021,0.0
40406.2021551508,10538.595102539864,18213.80347379576,308.0378381268066,2063.5831005919895,0.0
40145.70633884135,10596.998838836398,18446.38161471396,290.28703385275276,2320.249882234922,0.0
40056.74861344911,10487.292975933211,18470.75547196875,288.43251512184435,1861.834058557932,0.0
40051.855455121724,10749.548753367137,18571.138890511866,286.6097294600705,2085.9083091222474,0.0
40140.7275266212,10737.049424875422,18752.885275032786,288.6564480607855,2407.737301372104,0.0
39955.010947548035,10641.039646880727,18601.557736664457,280.78051616940024,2077.916940705521,0.0
40049.35521613952,10668.129145920242,19124.383561643837,282.05465395065625,2415.385560229488,0.0
39847.29320048029,10519.76140383771,18447.994538927232,285.1227142174604,2517.8853489928697,0.0
39896.36902048394,10768.081080835767,19124.383561643837,276.573390581718,2105.8749696843015,0.0
40208.84753143949,10829.429330948147,19042.077923617526,287.9230825283412,1975.4574669335118,0.0
