revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
23891.127384795152,10282.371926944683,19124.383561643837,219.6884116886985,9664.095859714273,0.0
27738.908191443814,11051.568078990082,19124.383561643837,215.1899092048495,6209.654744466377,0.0
31062.748506672142,11326.642713348323,19124.383561643837,190.05943460982422,5622.209433884987,0.0
33016.191877697114,10630.673145356726,19124.383561643837,175.21082521577918,4631.1823579887505,0.0
34942.01129490023,10668.677038015767,19124.383561643837,174.61894959424893,5090.725464259047,0.0
35448.16076474252,10519.40868849913,19124.383561643837,161.19168448283924,4707.812716159142,0.0
35489.8485050387,10439.987971458368,19124.383561643837,162.54599279046673,5295.289388974975,0.0
35861.22447396466,10477.773679504495,19124.383561643837,160.39875484974115,5104.064314569034,0.0
35691.125192309955,10513.635536862064,19124.383561643837,158.08715247804827,3332.77053276664,0.0
35803.141583918245,10746.15804363536,19124.383561643837,162.8463745785046,4809.535114203039,0.0
