energy,reg_up,reg_dn,reserve
5.920025876103413,0.0,10.108609063918353,0.0
1.4685898300165972,0.0,10.229880324116811,0.0
1.1694458190519534,0.0,10.108609063918353,0.0
1.0947623616223578,0.0,10.108609063918353,0.0
1.0339422304211152,0.0,10.108609063918353,0.0
1.226539312558382,0.0,10.108609063918353,0.0
1.1961292469577611,0.0,10.108609063918353,0.0
1.56277695372361,0.0,10.276137187719955,0.0
8.899097309563821,0.0,12.118023903116086,0.0
10.0,0.0,12.976676345062293,0.0
10.0,0.0,13.074566526535719,0.0
10.0,0.0,12.881948364702808,0.0
10.0,0.0,12.960655803444245,0.0
10.0,0.0,12.428991857125386,0.0
10.0,0.0,12.431738916478855,0.0
10.0,0.0,12.291881833357841,0.0
2.0319535124416084,0.0,10.108609063918353,0.0
2.581653422878381,0.0,10.108609063918353,0.0
1.5137325558398587,0.0,10.1963606975338,0.0
1.226962070603234,0.0,10.108609063918353,0.0
0.962985410686333,0.0,10.108609063918353,0.0
1.1301850038936487,0.0,10.140522902520175,0.0
1.1287247034080166,0.0,10.108609063918353,0.0
1.2838153789375448,0.0,10.113627857591853,0.0
1.247431716001808,0.0,10.108609063918353,0.0
1.2772227552260835,0.0,10.108609063918353,0.0
1.1555824928236,0.0,10.108609063918353,0.0
1.0643522960217364,0.0,10.108609063918353,0.0
1.2353687409328453,0.0,10.120380912110878,0.0
1.1002964546249208,0.0,10.134243207866493,0.0
1.6505606427509372,0.0,10.265369540424953,0.0
2.0421535749909823,0.0,10.319793642638862,0.0
8.51209749870528,0.0,12.088790553798452,0.0
10.0,0.0,12.868023674860117,0.0
10.0,0.0,13.049593907298203,0.0
10.0,0.0,13.106670003858895,0.0
10.0,0.0,12.9102541546787,0.0
10.0,0.0,12.817516643955376,0.0
10.0,0.0,12.545912235157282,0.0
10.0,0.0,12.060361940816502,0.0
4.702062432750519,0.0,10.340081792425366,0.0
1.8066277018521282,0.0,10.108609063918353,0.0
1.3493904164679222,0.0,10.178596560521767,0.0
1.1227557483842203,0.0,10.108609063918353,0.0
1.256949378159003,0.0,10.108609063918353,0.0
1.4309620693559573,0.0,10.139525825357005,0.0
1.148949102760523,0.0,10.108609063918353,0.0
1.0440789189546553,0.0,10.108609063918353,0.0
1.16571918135714,0.0,10.108609063918353,0.0
1.0947623616223574,0.0,10.108609063918353,0.0
1.4742984514886457,0.0,10.131239694076376,0.0
1.2191258431871905,0.0,10.108609063918353,0.0
1.3551343927673178,0.0,10.141105574860909,0.0
1.2958198409121946,0.0,10.158718148283468,0.0
1.8573823532021918,0.0,10.326598774112455,0.0
2.934255597246044,0.0,10.668907474577313,0.0
6.893670428885052,0.0,11.862173018720872,0.0
10.0,0.0,13.091556141671559,0.0
10.0,0.0,13.14319167035595,0.0
10.0,0.0,13.008437637490593,0.0
10.0,0.0,12.91162633330237,0.0
10.0,0.0,12.920346766732415,0.0
10.0,0.0,12.610884377131363,0.0
10.0,0.0,11.808813300677452,0.0
3.419407558185847,0.0,10.138359006799464,0.0
2.19666413370085,0.0,10.17584409695603,0.0
1.6763788306822713,0.0,10.256419673619591,0.0
0.9256418755441682,0.0,10.108609063918353,0.0
0.9875926484449425,0.0,10.108609063918353,0.0
1.2734682866346987,0.0,10.123839853607455,0.0
1.350210896920152,0.0,10.108609063918353,0.0
1.2366760010919229,0.0,10.108609063918353,0.0
1.1657191813571395,0.0,10.108609063918353,0.0
1.1555824928235996,0.0,10.108609063918353,0.0
1.1758558698906802,0.0,10.108609063918353,0.0
1.2468126896254628,0.0,10.108609063918353,0.0
0.9791006079010495,0.0,10.113443623082768,0.0
1.262266523045917,0.0,10.140448471778504,0.0
1.9927796987265298,0.0,10.312917519467767,0.0
2.7662871015940067,0.0,10.656170483203192,0.0
6.921309502782636,0.0,11.864428786050114,0.0
9.972821944730487,0.0,12.699138356841583,0.0
10.0,0.0,12.93035217445183,0.0
10.0,0.0,12.742388267610442,0.0
10.0,0.0,12.781387519785678,0.0
10.0,0.0,12.695106568844757,0.0
10.0,0.0,12.566712802525055,0.0
10.0,0.0,12.399965341749951,0.0
4.063760522803639,0.0,10.85025588866646,0.0
1.3382886450679354,0.0,10.108609063918353,0.0
1.223257000956269,0.0,10.147083861857727,0.0
1.1599808034747026,0.0,10.108609063918353,0.0
1.1783936796059502,0.0,10.108609063918353,0.0
1.1982582018908121,0.0,10.108609063918353,0.0
1.1223133538129488,0.0,10.108609063918353,0.0
1.1859925584242208,0.0,10.108609063918353,0.0
1.1454458042900593,0.0,10.108609063918353,0.0
1.0643522960217364,0.0,10.108609063918353,0.0
1.0440789189546558,0.0,10.108609063918353,0.0
1.1758558698906807,0.0,10.108609063918353,0.0
1.2251613303094697,0.0,10.117318688923865,0.0
1.36013669671776,0.0,10.212287402375221,0.0
1.3660139059341727,0.0,10.220410179057794,0.0
3.009974886766021,0.0,10.642644722484173,0.0
6.982357489459789,0.0,11.860738446010126,0.0
9.66831559719494,0.0,12.570226768728345,0.0
9.746210980306982,0.0,12.58625025809854,0.0
10.0,0.0,12.662191231451548,0.0
10.0,0.0,12.647652180932559,0.0
10.0,0.0,12.649177151375762,0.0
10.0,0.0,12.78172110707013,0.0
10.0,0.0,12.387570535270704,0.0
3.5277234257776042,0.0,10.68246885396809,0.0
1.3068813701846183,0.0,10.108609063918353,0.0
1.187464435640212,0.0,10.108609063918353,0.0
1.0548697751397478,0.0,10.108609063918353,0.0
1.088959533780346,0.0,10.108609063918353,0.0
1.256949378159003,0.0,10.108609063918353,0.0
0.8818919024180102,0.0,10.108609063918353,0.0
1.1961292469577607,0.0,10.108609063918353,0.0
1.16571918135714,0.0,10.108609063918353,0.0
1.2772227552260835,0.0,10.108609063918353,0.0
