revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
27591.396925689147,6646.2133494716345,18646.273970173326,6.315789531930841,21700.602922867532,0.0
34397.94059239953,9282.240349863692,18646.27396278109,208.41666733500108,12553.799909905589,0.0
35047.880373015156,8644.867140742193,18646.273976725126,250.23922097859185,9575.113129628471,0.0
36382.329069123734,8720.158926354754,18646.27396772434,257.2317337470345,6344.145023442077,0.0
36930.869674467256,8347.994084133148,18646.27397816756,256.04790141728614,3913.566234361394,0.0
37112.82261201336,8233.856077538252,18646.27396026969,254.19001068219285,3496.611903969967,0.0
37418.39065979987,8284.417258002817,18646.273954861976,256.96287342098634,2143.4756210835135,0.0
37481.885135069235,8171.781182625229,18646.27395858101,256.17266092328884,1836.8774751728233,0.0
37527.32488763627,8164.781114369588,18646.27397564948,253.32808596770474,2151.7552648320334,0.0
37498.5001744233,8267.176798814031,18646.27397955195,254.52712175585458,2279.425197058594,0.0
