revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
23135.040820043192,6237.562548642644,15586.372600310286,57.663055877311095,16396.73313527594,0.0
31377.21302090848,7909.953916486311,15586.372592918013,259.8829837238021,8478.244919416842,0.0
31898.138884236287,7898.889145411579,15586.372606862073,280.3726589324529,6773.916341221984,0.0
33577.21327299179,7819.997369725949,15586.372597861446,273.8220290350582,3881.819553422765,0.0
34262.06307605712,7768.323118849559,15586.37260830448,277.98296276034904,3873.23238637034,0.0
34184.66516724559,7649.559182302016,15586.372590406636,272.29138101785674,2004.0237171310434,0.0
34811.8692869829,7707.37444333762,15586.372584998926,275.8149326162963,2520.951489774027,0.0
34754.67411499925,7656.099976025765,15586.372588717959,272.11211108778866,1626.441582539343,0.0
34691.98490554804,7642.1358301030405,15586.372605786399,269.9329363203002,1781.4997027875847,0.0
34697.44214195046,7704.703890959951,15586.372609689028,273.49966540752104,1470.06210745064,0.0
