revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
20395.127728428084,8908.911720898815,18646.273949832066,195.12736009006983,8768.783505069137,0.0
27481.465555902043,10094.12978900195,18646.27393006828,232.12111189264735,7503.010113797427,0.0
31059.00460149318,10479.512964651527,18646.27393012394,238.68330069262706,5643.453818958073,0.0
32230.557060361025,9870.513599349704,18646.274007636024,194.46474123995597,4464.132980561224,0.0
33423.50041823109,9900.384218410287,18646.27396994495,179.6719976808871,4044.4210237895236,0.0
33794.11816409112,9841.925805856332,18646.27397845849,169.55386418637573,3968.012137318495,0.0
33753.657265154965,9243.377720091437,18646.27396481516,174.59851915764474,3713.4847800611724,0.0
33977.942334919586,9497.096301902142,18646.2739465396,172.8596793172265,3228.86107482576,0.0
34008.58752895069,9629.448774958242,18646.27398583089,165.58975311341916,2595.866907783538,0.0
34479.19108805329,9761.265456404572,18646.27395036475,165.51318233081057,2276.551064677507,0.0
