revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
19891.734355737866,9581.20285332082,18646.273895273975,218.16508442630905,8885.842585369513,0.0
28664.38117268632,10184.027365824735,18646.273927377497,213.99416754467634,5999.694164562051,0.0
29298.081153629926,10190.156551083746,18646.273991214424,204.8482736218973,5076.1588142920145,0.0
32415.20666213051,10229.421985025914,18646.273912550685,207.92029919386925,3958.1904455311,0.0
33501.5630259852,9888.498915025428,18646.27397098533,188.47198636489628,4076.3731337916756,0.0
33792.48442962508,9802.29051330047,18646.2739362188,164.7014602581214,3085.456612993613,0.0
33778.60277176963,9642.38973558771,18646.273856690015,154.95860673209043,3706.6929674607422,0.0
33929.26499167198,9569.099252932067,18646.273990197365,144.48221484816213,3353.9684968168017,0.0
33825.94246236401,9613.605160001169,18646.273959129558,146.22507846466291,3226.607522907757,0.0
33963.290794068685,9576.496393123703,18646.273974646898,150.63553861594437,2856.1747895209505,0.0
