revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
22732.228421904932,10214.747766079243,19124.383561643837,228.00363377923082,10894.58204630116,0.0
29130.47008562379,11191.214774458253,19124.383561643837,194.40785534931655,6896.708939341111,0.0
30854.024564946973,10649.844436762965,19124.383561643837,180.2937038328163,5994.01631848713,0.0
33122.02893546869,10909.447262628226,19124.383561643837,181.08872270142214,5297.129500457088,0.0
34578.48140354114,10558.002463587245,19124.383561643837,168.74383017112973,5244.242918197543,0.0
35070.13712538136,10471.056816353454,19124.383561643837,166.1462083690766,4720.339588972027,0.0
35643.333387171086,10464.13222097269,19124.383561643837,161.28100129942294,4026.3021547153116,0.0
35888.58070544671,10415.564344527804,19124.383561643837,156.66253303231517,4377.19130886395,0.0
35809.056090543934,10392.390529052207,19124.383561643837,158.58780801694687,4029.4761282546333,0.0
35925.475880302394,10377.741606750535,19124.383561643837,158.2967382487279,3494.5131577018915,0.0
