energy,reg_up,reg_dn,reserve
6.150323398321325,0.0,10.640046194015431,0.0
1.0989689934224323,0.0,10.640046194015431,0.0
1.077629789666657,0.0,10.640046194015431,0.0
1.2910218272244112,0.0,10.640046194015431,0.0
1.0669601877887696,0.0,10.640046194015431,0.0
1.2621462321251518,0.0,10.66979408224605,0.0
1.2238136903691579,0.0,10.650899202234777,0.0
1.2820058660813374,0.0,10.691416820799247,0.0
9.406754376925946,0.0,12.736822291095052,0.0
10.0,0.0,13.393059197618985,0.0
10.0,0.0,13.50376406327266,0.0
10.0,0.0,13.383189872084396,0.0
10.0,0.0,13.287386371313204,0.0
10.0,0.0,13.233581927416733,0.0
10.0,0.0,13.135782863885815,0.0
9.441767643480668,0.0,12.408222212070633,0.0
3.0799534738992564,0.0,11.041428516391685,0.0
1.3840286333765612,0.0,10.640046194015431,0.0
1.2423670093647035,0.0,10.640046194015431,0.0
1.333700234735962,0.0,10.640046194015431,0.0
1.141660972650565,0.0,10.665657310037336,0.0
1.4260639037812066,0.0,10.682835136257445,0.0
1.2557336257878442,0.0,10.708246003016669,0.0
1.5979858647018577,0.0,10.732874272717087,0.0
1.3126201571252574,0.0,10.68512115603243,0.0
1.359197682416107,0.0,10.703860352995209,0.0
1.3993573955953482,0.0,10.708864911835695,0.0
1.4560877564653798,0.0,10.699947248220708,0.0
1.4255760663619876,0.0,10.710421025437817,0.0
1.48248532435565,0.0,10.682035334011392,0.0
1.602313375757431,0.0,10.747972780370109,0.0
2.0699357973791046,0.0,10.898891903682559,0.0
8.405948266588586,0.0,12.592874016668398,0.0
10.0,0.0,13.448820970525743,0.0
10.0,0.0,13.421397574780482,0.0
10.0,0.0,13.307376887206804,0.0
10.0,0.0,13.223558711040655,0.0
10.0,0.0,13.16147307597687,0.0
10.0,0.0,12.964241411970304,0.0
10.0,0.0,12.400886350358173,0.0
3.8345203068939933,0.0,11.139200338376126,0.0
1.3763344425380297,0.0,10.647470351793,0.0
1.2065062723908109,0.0,10.640046194015431,0.0
1.3143511887659443,0.0,10.650245883041258,0.0
1.3875328747146025,0.0,10.671832180052023,0.0
1.433588648781566,0.0,10.688080089797522,0.0
1.4338948368135278,0.0,10.713312930660926,0.0
1.2055853948195245,0.0,10.68265257010388,0.0
1.4782914600047061,0.0,10.713958364143624,0.0
1.27799199298766,0.0,10.678570400468583,0.0
1.4431614420814474,0.0,10.722835404399833,0.0
1.332224352257535,0.0,10.688102791086251,0.0
1.2819636415621658,0.0,10.690240177160296,0.0
1.2521574763093801,0.0,10.69087939765871,0.0
1.8517779184150798,0.0,10.841800552139098,0.0
3.330764384605458,0.0,11.303333284455245,0.0
7.819107614172926,0.0,12.608331921566137,0.0
10.0,0.0,13.429588438714747,0.0
10.0,0.0,13.451340813574634,0.0
10.0,0.0,13.317443355511934,0.0
10.0,0.0,13.288488937062619,0.0
10.0,0.0,13.22960967981107,0.0
10.0,0.0,12.898741981003583,0.0
8.93284647990399,0.0,11.968480207844278,0.0
2.3086053368526622,0.0,10.83422501260985,0.0
1.6050357609520776,0.0,10.664143253559596,0.0
1.1656204802342125,0.0,10.640046194015431,0.0
1.1538283695756826,0.0,10.640046194015431,0.0
1.2211455560935387,0.0,10.649827342965379,0.0
1.2070196342000343,0.0,10.643323901666461,0.0
1.4088213071172506,0.0,10.640046194015431,0.0
1.3208541237900433,0.0,10.661799405238586,0.0
1.2081299531608265,0.0,10.640046194015431,0.0
1.1843258084455344,0.0,10.640046194015431,0.0
1.246149371544509,0.0,10.648990621255024,0.0
1.2745416663206302,0.0,10.650794417865225,0.0
1.1534810354548037,0.0,10.640046194015431,0.0
1.0242817802772188,0.0,10.640046194015431,0.0
1.5490618692921834,0.0,10.775074056776356,0.0
2.8682610873762773,0.0,11.14071785978741,0.0
6.741310050250656,0.0,12.28707128866819,0.0
10.0,0.0,13.22283681005908,0.0
10.0,0.0,13.398695330207998,0.0
10.0,0.0,13.218087700457026,0.0
10.0,0.0,13.205213202216619,0.0
10.0,0.0,13.203544060092721,0.0
10.0,0.0,13.014296558812521,0.0
9.748521723113623,0.0,12.854520109520918,0.0
3.8289173745091243,0.0,11.351742707345096,0.0
1.2976933871613334,0.0,10.640046194015431,0.0
1.1845644453029778,0.0,10.640046194015431,0.0
1.2285155827208964,0.0,10.640046194015431,0.0
1.0259417493672693,0.0,10.640046194015431,0.0
1.3776408832418232,0.0,10.640046194015431,0.0
1.2447533779391438,0.0,10.640046194015431,0.0
1.184325808445534,0.0,10.640046194015431,0.0
1.2696826234686356,0.0,10.640046194015431,0.0
1.1203081971782078,0.0,10.640046194015431,0.0
1.2696826234686356,0.0,10.640046194015431,0.0
1.3233580246361307,0.0,10.652947933802313,0.0
1.2836886577845161,0.0,10.66621946563454,0.0
1.271301585581667,0.0,10.66526493618373,0.0
1.347733862439559,0.0,10.646516419744525,0.0
2.1910245110023254,0.0,10.897000169448653,0.0
7.188910603289049,0.0,12.346554280719458,0.0
9.158444783791762,0.0,12.990154335651834,0.0
9.684925080964318,0.0,13.127381475368708,0.0
