revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
15012.558076346437,3556.4744101570113,19124.383561643837,90.05271161421805,10042.268916095105,0.0
27091.899875476996,11057.504477458588,19124.383561643837,198.42389114558168,8380.058286468786,0.0
29983.842260907946,11475.715766824962,19124.383561643837,184.71481391555653,5910.846104321555,0.0
33160.638502906826,11029.701193812034,19124.383561643837,182.92326930530442,5312.8659290184005,0.0
34548.643456636455,10672.999766492305,19124.383561643837,167.7186942147169,4473.136004567532,0.0
35553.20588109213,10518.909508139774,19124.383561643837,165.48368952773265,4537.2703177931235,0.0
35487.33477088901,10334.285302507918,19124.383561643837,153.23618893841623,3139.2956127616903,0.0
35952.337603270316,10326.879238953508,19124.383561643837,154.3361378702488,3301.8394317344123,0.0
35878.67529121483,10293.447857422187,19124.383561643837,153.17529941956363,3336.239356138492,0.0
35965.6082539905,10373.32127753269,19124.383561643837,158.70993446213996,3172.842694062203,0.0
