revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
28503.81074665334,7821.9899490173675,15586.372575045789,277.16161809468935,12369.381854283169,0.0
30426.652753718547,7810.781434834604,15586.372597272353,275.07234930994787,7612.066100742222,0.0
32623.88195041026,7920.99262823216,15586.372547270073,279.4988132242055,6767.151603524999,0.0
33422.61688004432,7849.391474519564,15586.37257383121,274.5574964461774,4370.067224096797,0.0
34021.4840258272,7765.471116450485,15586.37257301215,277.2822042253229,2597.9817667903626,0.0
34266.39650086241,7689.478893367764,15586.372593150178,274.1777407744577,2277.990487417309,0.0
34592.71944269615,7691.690802480965,15586.37256451269,277.7782387530059,2119.3683998950546,0.0
34699.49699031966,7648.442795661368,15586.372562235756,278.3798917829723,2462.5056637152907,0.0
34673.35542003504,7696.79015924402,15586.372584202023,274.68514348676064,2132.8230876886964,0.0
34721.31978169297,7534.705723035423,15586.372616400464,273.9820667185302,2071.431800247428,0.0
