energy,fcas,capacity,imbalance,degradation
297.6671465669685,61.425575546485355,108.69854698808813,1.393381572798768,6.770754046335365
60.66967588576629,29.07566771399653,108.69854698808813,3.278126917883796,2.5960749319206027
68.76128771300556,25.84624821492535,108.69854698808813,5.040553994090704,2.479347374368375
66.31243164992493,13.928903054294096,108.69854698808813,0.0,2.133074850141492
55.052297370464544,13.928903054294096,108.69854698808813,0.0,2.3262665290020723
82.53225473198928,29.018548029779367,108.69854698808813,0.0,2.499034365883073
86.62844896470988,35.78968774473645,108.69854698808813,0.0,2.3056066249859133
119.63114889458954,29.44025618794,108.69854698808813,0.0,1.113025892101628
467.57160339793086,161.37214356982548,108.69854698808813,0.0,2.7096806673978744
440.30082799894024,224.26253688677474,108.69854698808813,0.0,1.9556116680246003
331.64473235782407,220.87481678249142,108.69854698808813,0.0,1.646055564800382
225.0055298110209,386.8170238544182,108.69854698808813,0.0,1.7269004344166472
186.878022841752,374.94257553381743,108.69854698808813,0.0,1.6038777874088215
180.5177634669728,334.15481477422344,108.69854698808813,0.0,1.8904066322749777
188.03513535499826,346.1838049983062,108.69854698808813,0.0,2.1285126312324483
362.32160327799363,113.2411615589613,108.69854698808813,0.0,4.286727700506552
614.6014986346725,47.583023051022174,108.69854698808813,21.579047452896948,8.367686913264206
105.74388655095073,27.394379896552618,108.69854698808813,0.0,2.2306453508243678
88.48873951514229,66.74266046849256,108.69854698808813,0.0,2.1812930988125387
85.96830512583708,52.66953523049045,108.69854698808813,0.0,2.3511741160609665
89.69152011308068,16.63730087040684,108.69854698808813,0.0,2.4924783235504195
86.06196187822013,28.58210906741149,108.69854698808813,0.0,2.5289127227433648
87.13029558312601,13.928903054294096,108.69854698808813,0.0,2.3388681021742634
67.34139341348435,13.602544224049,108.69854698808813,9.718237226164408,2.3593254144338687
73.67114837639754,29.018548029779367,108.69854698808813,0.0,2.4528571996999955
67.24652045718722,19.103200353484056,108.69854698808813,0.0,2.406228750239687
69.20406460245844,41.2063382022867,108.69854698808813,0.0,2.398893506154381
63.30679828442461,18.862056219356592,108.69854698808813,0.0,2.0515576076534945
48.76795604859783,19.25225962910964,108.69854698808813,0.3148037303366995,2.025264942662155
60.96308009227809,29.037852736958524,108.69854698808813,1.2365958301684274,2.1436807654373826
89.23053933930291,39.150336085404135,108.69854698808813,34.710335163634284,2.18745864841315
142.29771251805744,50.104558220672224,108.69854698808813,0.0,1.620209081391171
526.2981261539275,165.7857319429336,108.69854698808813,0.0,3.2158549234435347
470.55050592612236,219.2119813947161,108.69854698808813,0.0,1.7726407978541632
403.10220960056563,324.658944022881,108.69854698808813,0.0,2.05665922318767
353.13732516436903,396.5572126169454,108.69854698808813,0.0,1.8408701661754079
346.23408438670907,387.7397986270949,108.69854698808813,0.0,1.5028296747237235
306.2040448586073,360.38747803684157,108.69854698808813,0.0,1.8445319942605287
430.1196395457759,322.4576774496954,108.69854698808813,0.0,2.120398678972255
626.103969632379,89.3516137973331,108.69854698808813,0.0,3.483449211401874
825.9895507135924,51.63262316002327,108.69854698808813,38.891696011287,9.049232073482862
95.37575858972131,48.84788918346193,108.69854698808813,0.0,2.184859036391999
88.11151666504334,48.84788918346193,108.69854698808813,0.0,2.0589961041940175
75.85953787489186,48.98940296935383,108.69854698808813,0.0,2.083263058278624
81.50629736172493,22.827924450093104,108.69854698808813,0.0,2.400720599919219
90.09492640410498,28.33129208394076,108.69854698808813,0.0,2.480682821156833
73.6823637526008,26.322498830885426,108.69854698808813,17.24032658738349,2.3908079235251254
67.57023974065324,29.018548029779367,108.69854698808813,0.0,2.382203057875829
62.35361795583335,42.649709189262566,108.69854698808813,12.681434175639572,2.3255671675756173
58.93967330879214,36.5856180710115,108.69854698808813,0.0,2.2138535572642155
55.326220292253225,29.182279925536,108.69854698808813,9.789416187288904,2.1954613441580486
55.95163105340745,34.4539813675527,108.69854698808813,6.779976144615378,2.30513914841318
66.13756631404888,43.47273624797619,108.69854698808813,9.144188812699785,2.306786239393413
80.77060777110331,19.32331030187181,108.69854698808813,21.895404899957764,2.0274717847248747
87.09605758830193,19.74206372224208,108.69854698808813,66.01223286873073,2.154219883652861
207.85501466466246,62.363063961466516,108.69854698808813,21.52565011018203,2.5348622430161605
538.4655567997785,71.63007965113968,108.69854698808813,0.0,2.416661226584515
530.5862139925769,77.07394658609104,108.69854698808813,0.0,1.8842854574303767
495.83400301696713,116.80303426650754,108.69854698808813,0.0,2.0887636131239153
494.90858815835975,254.77386042037,108.69854698808813,0.0,2.2561317829565892
494.99130648639095,159.02019850151567,108.69854698808813,0.0,2.0659565039710266
500.18608551961836,105.17183609194512,108.69854698808813,0.0,1.3692247739633499
522.8524557900319,75.42281460763483,108.69854698808813,0.0,1.870197115035312
729.8494478455285,107.01144059425557,108.69854698808813,0.0,5.498392462549358
581.8449937817833,118.44085082270288,108.69854698808813,0.0,6.667853297865671
134.29221602316719,115.78400663881969,108.69854698808813,0.0,2.674037020589356
96.15841307753583,96.7284934325979,108.69854698808813,0.0,2.1676116911309053
72.91190360216635,62.95507708476488,108.69854698808813,12.083408811805409,2.20736949472282
87.76817388276369,35.05433431966486,108.69854698808813,8.962674814618381,2.315489995667973
67.57531988868942,35.539408773723025,108.69854698808813,42.56694453877616,2.302090708665386
70.08679559313111,57.94036756612614,108.69854698808813,0.0,2.3430207359637576
57.37421255333174,58.29043923358077,108.69854698808813,10.197367144721364,2.2530106721026906
50.60117982860341,48.52749208071159,108.69854698808813,5.274135186531868,2.305855397082885
52.55609151765472,48.36424671629895,108.69854698808813,0.0,2.267196691720873
45.74337207696168,52.09338928198412,108.69854698808813,5.332087539956376,2.1834862072741323
47.467802787316316,48.53980898478774,108.69854698808813,5.28396626518423,2.2595286526126026
52.18343083482581,48.404605675025465,108.69854698808813,1.2877469797950098,2.3273185655133934
61.85330464549034,48.48857090323946,108.69854698808813,4.59206527341202,2.2477984347415223
63.067107731408385,29.419357019921097,108.69854698808813,27.435809570082842,2.1760706534231757
144.8857679026284,66.32079009804734,108.69854698808813,0.0,2.0316207267286277
390.00600435569214,51.94938201757225,108.69854698808813,9.27622830827666,2.8938095037231597
433.6491610109579,62.55503879300572,108.69854698808813,0.0,2.093530834222326
365.5073893124779,76.13281248430108,108.69854698808813,0.0,1.886807281645362
327.42440705726403,100.48398911122273,108.69854698808813,0.0,1.9233675976326436
310.66540021032165,74.93330709602523,108.69854698808813,0.0,1.9477944803382778
330.671984766702,74.22201157157986,108.69854698808813,0.0,1.8065823826110368
283.78968890420646,133.93555421767843,108.69854698808813,0.0,2.191046557766503
481.15490484800284,68.91229589834889,108.69854698808813,0.0,4.479267595700491
499.8829573498737,42.69295082385045,108.69854698808813,33.89743417232655,7.373032593800566
