revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
31704.268783314303,9459.26727034277,18836.042546926365,215.16966558990796,17219.05007420279,0.0
34696.75722620862,7646.06552300132,18403.326246480232,259.9610882406018,11540.727934860179,0.0
35158.86784123233,6829.971800919551,18733.1093760967,248.35884695346525,9736.397572257687,0.0
36558.85456604099,6109.05739211318,18676.285135772654,262.47515609583274,6262.607876424224,0.0
37104.09453445132,5046.717590618896,18570.62463995964,264.65506185591227,4495.10948246176,0.0
38318.65331207167,5147.305272306924,19124.383561643837,282.20752659110934,3767.0505582137375,0.0
38607.28118288344,5057.6247410751275,19124.383561643837,294.8045519734732,3025.269394196,0.0
38605.55859235717,4781.086878087688,19124.383561643837,293.8127293931668,2494.8342440991446,0.0
38454.32386683942,5071.856656886127,19124.383561643837,286.618286271784,2171.444529613225,0.0
36272.487039756816,8102.639612806165,18960.614035891806,263.8400212881705,2254.9169006534203,0.0
37021.43458637037,9145.522634234316,19048.15014173075,279.8156019803768,2391.182551576686,0.0
36938.00568265237,9078.527662823813,19124.383561643837,272.95167445189026,2169.997571013285,0.0
36859.495507061765,9223.251679086758,19059.74079014029,274.6474227575562,2399.548519320508,0.0
37357.48197290222,9477.644510285143,19043.62413440535,295.50961883107635,2210.684523705421,0.0
36338.00540398457,10760.328396666646,18855.671853880016,286.44701526585357,3940.8754927409846,0.0
36576.49413641519,11516.964391981162,18640.24188171571,310.2154370787449,2340.357310385846,0.0
37833.23595728256,10589.896478461987,18669.749957939905,324.15733037601206,1608.3979914948486,0.0
37838.950593897425,11386.258403460823,19022.055563405407,342.91800974920346,1384.3223496191727,0.0
38220.294215916605,9787.144400280964,18734.080703502386,328.1681238476137,1579.5202558158721,0.0
37404.79359114935,12865.09156256824,19060.140183961696,351.91905816452044,1714.034579230431,0.0
37480.957850225415,12159.509849618755,18765.50268603675,353.04806191828,1467.651087572722,0.0
37936.09205268204,13161.382860678825,19105.835179111906,370.4331936579184,1449.0070393137162,0.0
37430.462816182655,13771.406131127349,19124.383561643837,371.00274132339763,1481.4466314985184,0.0
37358.703666226626,13837.254621102016,18865.532244283335,374.0697292564224,1254.5305686730437,0.0
37632.84960613245,14460.908730285188,19124.383561643837,386.69895885182433,1473.3920211300215,0.0
37238.03754211957,14010.072785888331,19049.353134376222,390.7191985799454,1389.6619728054511,0.0
37554.910151270735,15137.790431683406,19100.53961661641,396.13766819197787,1545.0895053000922,0.0
37756.31778674151,14956.908046440987,19073.971213800673,403.65452717163595,1335.385145682139,0.0
37209.683143913506,15828.638911933249,18956.155684524503,412.85827427368554,1306.9798889328326,0.0
37820.678974038616,15791.18328655499,19064.019664186195,430.07369491096273,1219.1062274181,0.0
37834.18277678903,15676.496806919462,19124.383561643837,415.4974100549399,1110.069187913827,0.0
37245.81303141538,16103.219262137176,19033.23535006377,421.17930342823996,1158.2713616290807,0.0
