energy,reg_up,reg_dn,reserve
5.640224822111673,0.0,6.599487066268921,0.0
1.0692340128060982,0.0,7.450364015530321,0.0
1.1021459801677933,0.0,6.542598009109497,0.0
1.1385183274437107,0.0,7.4317216873168945,0.0
0.9240933044751483,0.0,7.367835294780799,0.0
0.9752557985191516,0.0,7.367835294780799,0.0
0.8792078789680231,0.0,7.367835294780799,0.0
1.4464817184938377,5.960464477539062e-07,7.5572226179473745,0.0
8.846078571525705,0.0,9.485895239006638,0.0
10.0,0.0,10.469399231514668,0.0
10.0,0.0,10.376563704634485,0.0
10.0,0.0,10.522979358712352,0.0
10.0,0.0,10.30451057690885,0.0
10.0,0.0,10.151152501799732,0.0
10.0,0.0,10.021252522121728,0.0
10.0,0.0,9.320163470616507,0.0
8.30321698449828,0.0,7.896108657641752,0.0
1.0771547020896852,0.0,7.403556770178997,0.0
0.8018051982103852,0.0,7.367835294780799,0.0
0.9974207030309508,0.0,7.367835294780799,0.0
0.6575588338500341,0.0,7.367835294780799,0.0
0.9088270912949761,0.0,7.409968415246583,0.0
0.9633960745347642,0.0,7.429479236319387,0.0
0.9880798106662777,0.0,7.413935317578295,0.0
0.862405431552524,0.0,7.367835294780799,0.0
0.7757716579129617,0.0,7.367835294780799,0.0
0.8829305849328,0.0,7.3778180683749515,0.0
0.9433305016536317,0.0,7.400031668224206,0.0
0.7988849593492275,0.0,7.371526106072011,0.0
0.9822986700682801,0.0,7.396412803372083,0.0
0.9941395288740354,0.0,7.43689313905319,0.0
1.481784063925362,0.0,7.555084998401914,0.0
9.126438451344518,0.0,9.545198254058912,0.0
10.0,0.0,10.692949675114864,0.0
10.0,0.0,10.525432103095921,0.0
10.0,0.0,10.515879913893887,0.0
10.0,0.0,10.342514163263308,0.0
10.0,0.0,10.205559876266646,0.0
10.0,0.0,10.304167805470906,0.0
10.0,0.0,9.547670147684823,0.0
9.098988809683032,0.0,7.8871813492514695,0.0
1.8580228844527984,0.0,7.403467521031647,0.0
0.8537637614878575,0.0,7.367835294780799,0.0
0.9235376879916211,0.0,7.367835294780799,0.0
0.864431275960157,0.0,7.367835294780799,0.0
0.9725456175253752,0.0,7.395836616348005,0.0
