energy,fcas,capacity,imbalance,degradation
181.51060289968618,35.090445771718024,111.09253263788148,0.0,4.0293737838297385
32.36714540851096,19.005604955608003,111.09253263788148,0.0,1.4079870341409255
37.79593120188732,16.87868770502591,111.09253263788148,0.0,1.5216978389966478
45.25547536311839,9.122690378691841,111.09253263788148,0.0,1.5323444973282614
41.57515092789536,9.122690378691841,111.09253263788148,0.0,1.5414425508116405
49.40894965127276,19.005604955608003,111.09253263788148,0.0,1.4612670543507609
49.457347530379366,23.440246111916537,111.09253263788148,0.0,1.4070840064938368
104.57545010614429,19.58812240672643,111.09253263788148,0.0,1.5116262551029576
545.200672797598,122.97377243384548,111.09253263788148,0.0,2.1564455176650177
440.30082799894024,178.91575172924763,111.09253263788148,0.0,3.8492728580939306
331.644732357824,138.70508711680347,111.09253263788148,1.472798471437216e-14,1.042793858649493
225.0055298110209,116.09420643854153,111.09253263788148,0.0,0.0
186.878022841752,113.29527214856614,111.09253263788148,0.0,0.0
180.5177634669728,93.19946677412261,111.09253263788148,0.0,0.0
188.03513535499826,92.9444050964588,111.09253263788148,0.0,0.0
362.3213974861318,30.03630695502138,111.09253263788148,0.00020579186184174463,1.2538289790367014
475.10884405251306,27.689544268604287,111.09253263788148,0.0,5.472317893748713
119.25882791559691,17.941861246242624,111.09253263788148,0.0,2.036511563903267
63.56568328005376,43.71289139789841,111.09253263788148,0.0,1.6009657175552405
64.34818937177155,34.4957431625772,111.09253263788148,0.0,1.5507165821186826
53.05835018042955,10.896546841215255,111.09253263788148,0.0,1.5421288643239264
55.426572458373116,18.71976065707566,111.09253263788148,0.0,1.5520892091432543
51.22433597676395,9.122690378691841,111.09253263788148,0.0,1.4351695431015326
43.248621277663176,9.018557429308347,111.09253263788148,23.956528091152872,1.3144457574252475
36.43943854131096,19.005604955608003,111.09253263788148,0.0,1.423750847443614
44.81557521262383,12.511579798326304,111.09253263788148,0.0,1.4619533678630465
38.58242111135833,26.98795903696336,111.09253263788148,0.0,1.4145625399505906
39.28034319244316,12.353643221145203,111.09253263788148,0.0,1.418170085335683
37.74776482648961,12.607051287219974,111.09253263788148,0.0,1.2801330804543969
32.229597746055376,19.053368320670334,111.09253263788148,3.059563531461855,1.2717834614674413
58.593761445949475,25.808668918649165,111.09253263788148,35.36698762304318,1.4605197586645948
166.67361115206901,34.28049362383905,111.09253263788148,0.0,1.0814972302221015
573.6813823789325,126.7387321245666,111.09253263788148,0.0,1.6718766064448989
470.55050592612236,176.81372986462785,111.09253263788148,0.0,4.189728277059606
403.10220960056563,213.57747018226058,111.09253263788148,8.950667087516475e-15,1.1039386981700614
353.13732516436903,120.64167424529941,111.09253263788148,0.0,0.0
346.23408438670907,111.20473195198218,111.09253263788148,0.0,0.0
306.2040448586073,103.98755320546044,111.09253263788148,0.0,0.0
430.1196395457759,89.36157645471472,111.09253263788148,0.0,0.0
626.103969632379,35.96387745134651,111.09253263788148,0.0,0.7752851258762608
669.6617228316958,19.860703073541494,111.09253263788148,0.0,6.21227387722786
48.57466443098456,31.99276834194013,111.09253263788148,0.0,1.2175756009201355
52.964216496622875,31.99276834194013,111.09253263788148,0.0,1.3413410058172714
53.383830450129096,32.08545234210699,111.09253263788148,0.0,1.4440916187612487
55.83101683558675,14.951075898411627,111.09253263788148,0.0,1.4844433337271827
50.982378972855486,18.557439190302894,111.09253263788148,0.16493092352624988,1.5027252644718907
47.44508141700926,17.355581751884753,111.09253263788148,20.494406924321154,1.6087204440997844
47.26389520348334,19.005604955608003,111.09253263788148,0.0,1.4765587927854926
