revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
31314.048610045527,9447.1751389714,18779.651300810227,229.32109339324265,15873.778342277912,0.0
33872.84237261799,9052.291871262745,18375.159089396337,255.24356398824747,14275.368996913243,0.0
35814.8221620812,6788.073530586516,18682.88581595566,261.9895919284599,10872.63894251996,0.0
36971.04663051445,5551.129237611797,18675.592081467938,269.4511286475848,6980.639653445066,0.0
37124.75756278548,5265.376443379641,18713.71793309391,264.177991166882,5462.417606450084,0.0
38580.59663078823,5515.283351317641,19124.383561643837,290.8019929644182,3890.92837270857,0.0
38439.40228933689,4909.470158258878,19015.272667453915,301.2534627342611,3610.5564920731904,0.0
38528.28673641311,5634.1974765529885,19124.383561643837,303.56016382425906,2754.649599623145,0.0
37804.41837410976,6826.846411324399,19124.383561643837,294.51660115165134,2146.0653140321133,0.0
37900.14026413456,6938.731136898353,19124.383561643837,299.5273996358334,3955.2663387886823,0.0
38372.80313402455,6340.786445875808,19089.026484989336,299.04654446717024,1828.225471014578,0.0
38149.72266768181,6496.960552316705,19124.383561643837,290.83538060387366,2242.584121353753,0.0
38308.76336255374,6537.698480256355,19124.383561643837,295.08541386771566,2221.258695187084,0.0
38065.73402447879,6486.729614601711,19124.383561643837,298.6295864329849,2081.205851518312,0.0
38180.45892133484,6627.917761079944,19071.63119295764,298.54134933451076,2147.0838835626837,0.0
37441.97073081976,7663.528288716545,19022.738737703083,297.58734642058687,1654.4058705343034,0.0
37862.03829028424,6490.542091118947,19044.188236887,269.58052515156396,2025.2745086471746,0.0
37784.004493887114,6473.226054340065,18911.902992557858,281.69525974082785,1798.9469362162333,0.0
37838.38021167994,6333.083715606197,19066.261313426865,279.43159118115943,1788.1345918126926,0.0
35661.78014846035,9604.953252621775,19124.383561643837,272.57934152619265,1985.047089020095,0.0
36120.72844760259,10232.536728533498,18704.090470869716,290.4232782619484,1908.0396973704173,0.0
36597.14314081123,11247.07652414798,19068.55522112342,302.82364226087924,1770.6459207997352,0.0
36921.28538393562,11814.528616050611,19105.30548148879,316.4357878337092,1866.6184182193892,0.0
37255.9522371779,10825.02626826686,18764.07254019025,314.85764054967393,1581.6879172577092,0.0
35782.04932232004,15554.771427148342,18697.440765813353,331.0316253026748,1576.3025192126572,0.0
36125.353187867644,16113.296546902806,19002.62868630485,343.7517290298299,1594.0150299592588,0.0
36432.38097310598,15822.719282324726,19124.383561643837,343.2853271797125,1416.3170990837127,0.0
36308.4860890815,15818.663094920315,18790.232111750007,356.2496224508694,1634.5435508919018,0.0
35474.11130099122,17970.818872958862,18703.167343201258,377.86575129065784,1286.7049746376676,0.0
35869.17408123852,17673.374231536498,18858.608318867733,389.4779607109877,1174.1528725911721,0.0
34530.216389448855,15472.280492918026,14798.052756161173,432.8817779303188,1236.389334046462,0.0
34446.25204218075,16844.832099107996,14799.917272011724,439.2021749478057,1449.6590849804948,0.0
34249.2937354753,16533.972257362442,14805.325533134428,451.64080175076435,1261.3166128382115,0.0
35550.43789217639,14771.575857823433,15252.48978286693,452.8671275133135,943.4607377415073,0.0
35854.59978604491,15688.13747353768,15608.310917663623,440.5992167723491,1110.211941332475,0.0
35968.51806195033,15850.55495170119,15877.49763529566,460.6767903158739,1019.5634710971138,0.0
35740.99649121347,16046.847305651665,16181.531738400352,442.97113716353994,1152.2255819815953,0.0
36412.98184968526,16303.289854695202,16823.9607642379,441.78012156509186,1014.9848001803373,0.0
36819.9770411312,15543.842643553513,17227.19699811932,443.2152388935061,960.9993166572112,0.0
34673.86983653137,17923.584981173844,17399.282233507387,439.09631389877217,937.9747360545933,0.0
36527.812330574685,16573.108585220776,17643.814057458934,428.65371544338717,974.7562476569567,0.0
