revenue_energy,revenue_fcas,capacity_payment,cost_degradation,imbalance_penalty,prediction_penalty
22575.139462502502,8511.56027857553,19124.383561643837,253.8228589175842,12378.713447376545,0.0
29959.426106230778,10924.198781563477,19124.383561643837,204.9543684197328,6331.781154951576,0.0
31448.346365846344,11328.79173016237,19124.383561643837,187.13780004995846,4886.000165909431,0.0
33159.9785181071,10675.820957104172,19124.383561643837,169.97278176014098,3966.5124692136587,0.0
34905.31309495163,10778.0753668441,19124.383561643837,185.56704390401634,5422.67500540526,0.0
35927.270363397256,10611.747177233327,19124.383561643837,181.15612350789675,5704.019524091583,0.0
35837.16938335808,10531.65148822308,19124.383561643837,163.38381863480552,3909.813536376507,0.0
35773.53174052124,10306.635658647383,19124.383561643837,155.5289147628323,3418.4122368719386,0.0
35923.19295982042,10322.275699332009,19124.383561643837,156.84845335221783,3164.4758001233786,0.0
35671.03537416856,10326.300384162176,19124.383561643837,153.02837288363665,3239.4496831947527,0.0
